State,Level,Name,TRU,TOT_P,TOT_M,TOT_F
23,DISTRICT,Seoni,Total,1379131,695879,683252
23,DISTRICT,Seoni,Rural,1215241,612314,602927
23,DISTRICT,Seoni,Urban,163890,83565,80325
23,DISTRICT,Balaghat,Total,1701698,842178,859520
23,DISTRICT,Balaghat,Rural,1456882,719794,737088
23,DISTRICT,Balaghat,Urban,244816,122384,122432
23,DISTRICT,Guna,Total,1241519,649362,592157
23,DISTRICT,Guna,Rural,928844,486127,442717
23,DISTRICT,Guna,Urban,312675,163235,149440
23,DISTRICT,Ashoknagar,Total,845071,443837,401234
23,DISTRICT,Ashoknagar,Rural,691387,363411,327976
23,DISTRICT,Ashoknagar,Urban,153684,80426,73258
23,DISTRICT,Shahdol,Total,1066063,540021,526042
23,DISTRICT,Shahdol,Rural,846463,426583,419880
23,DISTRICT,Shahdol,Urban,219600,113438,106162
23,DISTRICT,Anuppur,Total,749237,379114,370123
23,DISTRICT,Anuppur,Rural,543996,272030,271966
23,DISTRICT,Anuppur,Urban,205241,107084,98157
23,DISTRICT,Sidhi,Total,1127033,575912,551121
23,DISTRICT,Sidhi,Rural,1033912,527378,506534
23,DISTRICT,Sidhi,Urban,93121,48534,44587
23,DISTRICT,Singrauli,Total,1178273,613637,564636
23,DISTRICT,Singrauli,Rural,951487,493324,458163
23,DISTRICT,Singrauli,Urban,226786,120313,106473
23,DISTRICT,Jhabua,Total,1025048,515023,510025
23,DISTRICT,Jhabua,Rural,933065,467468,465597
23,DISTRICT,Jhabua,Urban,91983,47555,44428
23,DISTRICT,Alirajpur,Total,728999,362542,366457
23,DISTRICT,Alirajpur,Rural,671925,333593,338332
23,DISTRICT,Alirajpur,Urban,57074,28949,28125
23,DISTRICT,Khandwa (East Nimar),Total,1310061,674329,635732
23,DISTRICT,Khandwa (East Nimar),Rural,1050625,541183,509442
23,DISTRICT,Khandwa (East Nimar),Urban,259436,133146,126290
23,DISTRICT,Burhanpur,Total,757847,388504,369343
23,DISTRICT,Burhanpur,Rural,497560,254978,242582
23,DISTRICT,Burhanpur,Urban,260287,133526,126761
24,STATE,GUJARAT,Total,60439692,31491260,28948432
24,STATE,GUJARAT,Rural,34694609,17799159,16895450
24,STATE,GUJARAT,Urban,25745083,13692101,12052982
24,DISTRICT,Kachchh,Total,2092371,1096737,995634
24,DISTRICT,Kachchh,Rural,1363836,713524,650312
24,DISTRICT,Kachchh,Urban,728535,383213,345322
24,DISTRICT,Banas Kantha,Total,3120506,1610379,1510127
24,DISTRICT,Banas Kantha,Rural,2705591,1393741,1311850
24,DISTRICT,Banas Kantha,Urban,414915,216638,198277
24,DISTRICT,Patan  ,Total,1343734,694397,649337
24,DISTRICT,Patan  ,Rural,1062653,548324,514329
24,DISTRICT,Patan  ,Urban,281081,146073,135008
24,DISTRICT,Mahesana,Total,2035064,1056520,978544
24,DISTRICT,Mahesana,Rural,1520734,787175,733559
24,DISTRICT,Mahesana,Urban,514330,269345,244985
24,DISTRICT,Sabar Kantha,Total,2428589,1244231,1184358
24,DISTRICT,Sabar Kantha,Rural,2064869,1056141,1008728
24,DISTRICT,Sabar Kantha,Urban,363720,188090,175630
24,DISTRICT,Gandhinagar,Total,1391753,723864,667889
24,DISTRICT,Gandhinagar,Rural,791126,408436,382690
24,DISTRICT,Gandhinagar,Urban,600627,315428,285199
24,DISTRICT,Ahmadabad,Total,7214225,3788051,3426174
24,DISTRICT,Ahmadabad,Rural,1151178,595583,555595
24,DISTRICT,Ahmadabad,Urban,6063047,3192468,2870579
24,DISTRICT,Surendranagar,Total,1756268,909917,846351
24,DISTRICT,Surendranagar,Rural,1259352,649475,609877
24,DISTRICT,Surendranagar,Urban,496916,260442,236474
24,DISTRICT,Rajkot,Total,3804558,1974445,1830113
24,DISTRICT,Rajkot,Rural,1590508,816264,774244
24,DISTRICT,Rajkot,Urban,2214050,1158181,1055869
24,DISTRICT,Jamnagar,Total,2160119,1114192,1045927
24,DISTRICT,Jamnagar,Rural,1189054,610088,578966
24,DISTRICT,Jamnagar,Urban,971065,504104,466961
24,DISTRICT,Porbandar ,Total,585449,300209,285240
24,DISTRICT,Porbandar ,Rural,299775,153260,146515
24,DISTRICT,Porbandar ,Urban,285674,146949,138725
24,DISTRICT,Junagadh,Total,2743082,1404356,1338726
24,DISTRICT,Junagadh,Rural,1836670,940271,896399
24,DISTRICT,Junagadh,Urban,906412,464085,442327
24,DISTRICT,Amreli,Total,1514190,771049,743141
24,DISTRICT,Amreli,Rural,1127555,572554,555001
24,DISTRICT,Amreli,Urban,386635,198495,188140
24,DISTRICT,Bhavnagar,Total,2880365,1490201,1390164
24,DISTRICT,Bhavnagar,Rural,1697964,868833,829131
24,DISTRICT,Bhavnagar,Urban,1182401,621368,561033
24,DISTRICT,Anand  ,Total,2092745,1087224,1005521
24,DISTRICT,Anand  ,Rural,1457758,758499,699259
24,DISTRICT,Anand  ,Urban,634987,328725,306262
24,DISTRICT,Kheda,Total,2299885,1185727,1114158
24,DISTRICT,Kheda,Rural,1776276,915197,861079
24,DISTRICT,Kheda,Urban,523609,270530,253079
24,DISTRICT,Panch Mahals,Total,2390776,1226961,1163815
24,DISTRICT,Panch Mahals,Rural,2055949,1053376,1002573
24,DISTRICT,Panch Mahals,Urban,334827,173585,161242
24,DISTRICT,Dohad  ,Total,2127086,1068651,1058435
24,DISTRICT,Dohad  ,Rural,1935461,970963,964498
24,DISTRICT,Dohad  ,Urban,191625,97688,93937
24,DISTRICT,Vadodara,Total,4165626,2153736,2011890
24,DISTRICT,Vadodara,Rural,2099855,1077943,1021912
24,DISTRICT,Vadodara,Urban,2065771,1075793,989978
24,DISTRICT,Narmada,Total,590297,301086,289211
24,DISTRICT,Narmada,Rural,528425,269408,259017
24,DISTRICT,Narmada,Urban,61872,31678,30194
24,DISTRICT,Bharuch,Total,1551019,805707,745312
24,DISTRICT,Bharuch,Rural,1026060,529393,496667
24,DISTRICT,Bharuch,Urban,524959,276314,248645
24,DISTRICT,The Dangs,Total,228291,113821,114470
24,DISTRICT,The Dangs,Rural,203604,101710,101894
24,DISTRICT,The Dangs,Urban,24687,12111,12576
24,DISTRICT,Navsari  ,Total,1329672,678165,651507
24,DISTRICT,Navsari  ,Rural,920535,464749,455786
24,DISTRICT,Navsari  ,Urban,409137,213416,195721
24,DISTRICT,Valsad,Total,1705678,887222,818456
24,DISTRICT,Valsad,Rural,1070177,542644,527533
24,DISTRICT,Valsad,Urban,635501,344578,290923
24,DISTRICT,Surat,Total,6081322,3402224,2679098
24,DISTRICT,Surat,Rural,1232109,640060,592049
24,DISTRICT,Surat,Urban,4849213,2762164,2087049
24,DISTRICT,Tapi,Total,807022,402188,404834
24,DISTRICT,Tapi,Rural,727535,361548,365987
24,DISTRICT,Tapi,Urban,79487,40640,38847
25,STATE,DAMAN & DIU,Total,243247,150301,92946
25,STATE,DAMAN & DIU,Rural,60396,32395,28001
25,STATE,DAMAN & DIU,Urban,182851,117906,64945
25,DISTRICT,Diu,Total,52074,25642,26432
25,DISTRICT,Diu,Rural,28083,14028,14055
25,DISTRICT,Diu,Urban,23991,11614,12377
25,DISTRICT,Daman,Total,191173,124659,66514
25,DISTRICT,Daman,Rural,32313,18367,13946
25,DISTRICT,Daman,Urban,158860,106292,52568
26,STATE,DADRA & NAGAR HAVELI,Total,343709,193760,149949
26,STATE,DADRA & NAGAR HAVELI,Rural,183114,98305,84809
26,STATE,DADRA & NAGAR HAVELI,Urban,160595,95455,65140
26,DISTRICT,Dadra & Nagar Haveli,Total,343709,193760,149949
26,DISTRICT,Dadra & Nagar Haveli,Rural,183114,98305,84809
26,DISTRICT,Dadra & Nagar Haveli,Urban,160595,95455,65140
27,STATE,MAHARASHTRA,Total,112374333,58243056,54131277
27,STATE,MAHARASHTRA,Rural,61556074,31539034,30017040
27,STATE,MAHARASHTRA,Urban,50818259,26704022,24114237
27,DISTRICT,Nandurbar,Total,1648295,833170,815125
27,DISTRICT,Nandurbar,Rural,1372821,687671,685150
27,DISTRICT,Nandurbar,Urban,275474,145499,129975
27,DISTRICT,Dhule,Total,2050862,1054031,996831
27,DISTRICT,Dhule,Rural,1479826,758916,720910
27,DISTRICT,Dhule,Urban,571036,295115,275921
27,DISTRICT,Jalgaon,Total,4229917,2197365,2032552
27,DISTRICT,Jalgaon,Rural,2887206,1500514,1386692
27,DISTRICT,Jalgaon,Urban,1342711,696851,645860
27,DISTRICT,Buldana,Total,2586258,1337560,1248698
27,DISTRICT,Buldana,Rural,2037398,1055242,982156
27,DISTRICT,Buldana,Urban,548860,282318,266542
27,DISTRICT,Akola,Total,1813906,932334,881572
27,DISTRICT,Akola,Rural,1094165,563933,530232
27,DISTRICT,Akola,Urban,719741,368401,351340
27,DISTRICT,Washim,Total,1197160,620302,576858
27,DISTRICT,Washim,Rural,985747,511727,474020
27,DISTRICT,Washim,Urban,211413,108575,102838
27,DISTRICT,Amravati,Total,2888445,1480768,1407677
27,DISTRICT,Amravati,Rural,1851158,950633,900525
27,DISTRICT,Amravati,Urban,1037287,530135,507152
27,DISTRICT,Wardha,Total,1300774,668385,632389
27,DISTRICT,Wardha,Rural,877474,451874,425600
27,DISTRICT,Wardha,Urban,423300,216511,206789
27,DISTRICT,Nagpur,Total,4653570,2384975,2268595
27,DISTRICT,Nagpur,Rural,1474811,758357,716454
27,DISTRICT,Nagpur,Urban,3178759,1626618,1552141
27,DISTRICT,Bhandara,Total,1200334,605520,594814
27,DISTRICT,Bhandara,Rural,966503,487484,479019
27,DISTRICT,Bhandara,Urban,233831,118036,115795
27,DISTRICT,Gondiya,Total,1322507,661554,660953
27,DISTRICT,Gondiya,Rural,1096577,547934,548643
27,DISTRICT,Gondiya,Urban,225930,113620,112310
27,DISTRICT,Gadchiroli,Total,1072942,541328,531614
27,DISTRICT,Gadchiroli,Rural,954909,481290,473619
27,DISTRICT,Gadchiroli,Urban,118033,60038,57995
27,DISTRICT,Chandrapur,Total,2204307,1123834,1080473
27,DISTRICT,Chandrapur,Rural,1428929,726106,702823
27,DISTRICT,Chandrapur,Urban,775378,397728,377650
27,DISTRICT,Yavatmal,Total,2772348,1419965,1352383
27,DISTRICT,Yavatmal,Rural,2174195,1115148,1059047
27,DISTRICT,Yavatmal,Urban,598153,304817,293336
27,DISTRICT,Nanded,Total,3361292,1730075,1631217
27,DISTRICT,Nanded,Rural,2447394,1258160,1189234
27,DISTRICT,Nanded,Urban,913898,471915,441983
27,DISTRICT,Hingoli,Total,1177345,606294,571051
27,DISTRICT,Hingoli,Rural,998612,514430,484182
27,DISTRICT,Hingoli,Urban,178733,91864,86869
27,DISTRICT,Parbhani,Total,1836086,942870,893216
27,DISTRICT,Parbhani,Rural,1266280,651886,614394
27,DISTRICT,Parbhani,Urban,569806,290984,278822
27,DISTRICT,Jalna,Total,1959046,1011473,947573
27,DISTRICT,Jalna,Rural,1581617,817279,764338
27,DISTRICT,Jalna,Urban,377429,194194,183235
27,DISTRICT,Aurangabad,Total,3701282,1924469,1776813
27,DISTRICT,Aurangabad,Rural,2081112,1081825,999287
27,DISTRICT,Aurangabad,Urban,1620170,842644,777526
27,DISTRICT,Nashik,Total,6107187,3157186,2950001
27,DISTRICT,Nashik,Rural,3509814,1804712,1705102
27,DISTRICT,Nashik,Urban,2597373,1352474,1244899
27,DISTRICT,Thane,Total,11060148,5865078,5195070
27,DISTRICT,Thane,Rural,2545470,1300136,1245334
27,DISTRICT,Thane,Urban,8514678,4564942,3949736
27,DISTRICT,Mumbai Suburban,Total,9356962,5031323,4325639
27,DISTRICT,Mumbai Suburban,Rural,0,0,0
27,DISTRICT,Mumbai Suburban,Urban,9356962,5031323,4325639
27,DISTRICT,Mumbai,Total,3085411,1684608,1400803
27,DISTRICT,Mumbai,Rural,0,0,0
27,DISTRICT,Mumbai,Urban,3085411,1684608,1400803
27,DISTRICT,Raigarh,Total,2634200,1344345,1289855
27,DISTRICT,Raigarh,Rural,1664005,836996,827009
27,DISTRICT,Raigarh,Urban,970195,507349,462846
27,DISTRICT,Pune,Total,9429408,4924105,4505303
27,DISTRICT,Pune,Rural,3678226,1903440,1774786
27,DISTRICT,Pune,Urban,5751182,3020665,2730517
27,DISTRICT,Ahmadnagar,Total,4543159,2342825,2200334
27,DISTRICT,Ahmadnagar,Rural,3630542,1872907,1757635
27,DISTRICT,Ahmadnagar,Urban,912617,469918,442699
27,DISTRICT,Bid,Total,2585049,1349106,1235943
27,DISTRICT,Bid,Rural,2070751,1082978,987773
27,DISTRICT,Bid,Urban,514298,266128,248170
27,DISTRICT,Latur,Total,2454196,1273140,1181056
27,DISTRICT,Latur,Rural,1829216,949707,879509
27,DISTRICT,Latur,Urban,624980,323433,301547
27,DISTRICT,Osmanabad,Total,1657576,861535,796041
27,DISTRICT,Osmanabad,Rural,1376519,716237,660282
27,DISTRICT,Osmanabad,Urban,281057,145298,135759
27,DISTRICT,Solapur,Total,4317756,2227852,2089904
27,DISTRICT,Solapur,Rural,2918665,1518343,1400322
27,DISTRICT,Solapur,Urban,1399091,709509,689582
27,DISTRICT,Satara,Total,3003741,1510842,1492899
27,DISTRICT,Satara,Rural,2433363,1219749,1213614
27,DISTRICT,Satara,Urban,570378,291093,279285
27,DISTRICT,Ratnagiri,Total,1615069,761121,853948
27,DISTRICT,Ratnagiri,Rural,1351346,630213,721133
27,DISTRICT,Ratnagiri,Urban,263723,130908,132815
27,DISTRICT,Sindhudurg,Total,849651,417332,432319
27,DISTRICT,Sindhudurg,Rural,742645,363268,379377
27,DISTRICT,Sindhudurg,Urban,107006,54064,52942
27,DISTRICT,Kolhapur,Total,3876001,1980658,1895343
27,DISTRICT,Kolhapur,Rural,2645992,1348815,1297177
27,DISTRICT,Kolhapur,Urban,1230009,631843,598166
27,DISTRICT,Sangli,Total,2822143,1435728,1386415
27,DISTRICT,Sangli,Rural,2102786,1071124,1031662
27,DISTRICT,Sangli,Urban,719357,364604,354753
28,STATE,ANDHRA PRADESH,Total,84580777,42442146,42138631
28,STATE,ANDHRA PRADESH,Rural,56361702,28243241,28118461
28,STATE,ANDHRA PRADESH,Urban,28219075,14198905,14020170
28,DISTRICT,Adilabad,Total,2741239,1369597,1371642
28,DISTRICT,Adilabad,Rural,1980980,985303,995677
28,DISTRICT,Adilabad,Urban,760259,384294,375965
28,DISTRICT,Nizamabad,Total,2551335,1250641,1300694
28,DISTRICT,Nizamabad,Rural,1962963,958837,1004126
28,DISTRICT,Nizamabad,Urban,588372,291804,296568
28,DISTRICT,Karimnagar,Total,3776269,1880800,1895469
28,DISTRICT,Karimnagar,Rural,2825044,1401950,1423094
28,DISTRICT,Karimnagar,Urban,951225,478850,472375
28,DISTRICT,Medak,Total,3033288,1523030,1510258
28,DISTRICT,Medak,Rural,2305417,1152806,1152611
28,DISTRICT,Medak,Urban,727871,370224,357647
28,DISTRICT,Hyderabad,Total,3943323,2018575,1924748
28,DISTRICT,Hyderabad,Rural,0,0,0
28,DISTRICT,Hyderabad,Urban,3943323,2018575,1924748
28,DISTRICT,Rangareddy,Total,5296741,2701008,2595733
28,DISTRICT,Rangareddy,Rural,1577569,801013,776556
28,DISTRICT,Rangareddy,Urban,3719172,1899995,1819177
28,DISTRICT,Mahbubnagar,Total,4053028,2050386,2002642
28,DISTRICT,Mahbubnagar,Rural,3445336,1742438,1702898
28,DISTRICT,Mahbubnagar,Urban,607692,307948,299744
28,DISTRICT,Nalgonda,Total,3488809,1759772,1729037
28,DISTRICT,Nalgonda,Rural,2826302,1427716,1398586
28,DISTRICT,Nalgonda,Urban,662507,332056,330451
28,DISTRICT,Warangal,Total,3512576,1759281,1753295
28,DISTRICT,Warangal,Rural,2520243,1260594,1259649
28,DISTRICT,Warangal,Urban,992333,498687,493646
28,DISTRICT,Khammam,Total,2797370,1390988,1406382
28,DISTRICT,Khammam,Rural,2141459,1066781,1074678
28,DISTRICT,Khammam,Urban,655911,324207,331704
28,DISTRICT,Srikakulam,Total,2703114,1341738,1361376
28,DISTRICT,Srikakulam,Rural,2266411,1126888,1139523
28,DISTRICT,Srikakulam,Urban,436703,214850,221853
28,DISTRICT,Vizianagaram,Total,2344474,1161477,1182997
28,DISTRICT,Vizianagaram,Rural,1853563,920428,933135
28,DISTRICT,Vizianagaram,Urban,490911,241049,249862
28,DISTRICT,Visakhapatnam,Total,4290589,2138910,2151679
28,DISTRICT,Visakhapatnam,Rural,2254667,1113234,1141433
28,DISTRICT,Visakhapatnam,Urban,2035922,1025676,1010246
28,DISTRICT,East Godavari,Total,5154296,2569688,2584608
28,DISTRICT,East Godavari,Rural,3840324,1922293,1918031
28,DISTRICT,East Godavari,Urban,1313972,647395,666577
28,DISTRICT,West Godavari,Total,3936966,1964918,1972048
28,DISTRICT,West Godavari,Rural,3128189,1567013,1561176
28,DISTRICT,West Godavari,Urban,808777,397905,410872
28,DISTRICT,Krishna,Total,4517398,2267375,2250023
28,DISTRICT,Krishna,Rural,2673738,1343534,1330204
28,DISTRICT,Krishna,Urban,1843660,923841,919819
28,DISTRICT,Guntur,Total,4887813,2440521,2447292
28,DISTRICT,Guntur,Rural,3235075,1621491,1613584
28,DISTRICT,Guntur,Urban,1652738,819030,833708
28,DISTRICT,Prakasam,Total,3397448,1714764,1682684
28,DISTRICT,Prakasam,Rural,2732866,1382641,1350225
28,DISTRICT,Prakasam,Urban,664582,332123,332459
28,DISTRICT,Sri Potti Sriramulu Nellore,Total,2963557,1492974,1470583
28,DISTRICT,Sri Potti Sriramulu Nellore,Rural,2105927,1060810,1045117
28,DISTRICT,Sri Potti Sriramulu Nellore,Urban,857630,432164,425466
28,DISTRICT,Y.S.R.,Total,2882469,1451777,1430692
28,DISTRICT,Y.S.R.,Rural,1903337,959693,943644
28,DISTRICT,Y.S.R.,Urban,979132,492084,487048
28,DISTRICT,Kurnool,Total,4053463,2039227,2014236
28,DISTRICT,Kurnool,Rural,2904177,1464569,1439608
28,DISTRICT,Kurnool,Urban,1149286,574658,574628
28,DISTRICT,Anantapur,Total,4081148,2064495,2016653
28,DISTRICT,Anantapur,Rural,2935437,1489157,1446280
28,DISTRICT,Anantapur,Urban,1145711,575338,570373
28,DISTRICT,Chittoor,Total,4174064,2090204,2083860
28,DISTRICT,Chittoor,Rural,2942678,1474052,1468626
28,DISTRICT,Chittoor,Urban,1231386,616152,615234
29,STATE,KARNATAKA,Total,61095297,30966657,30128640
29,STATE,KARNATAKA,Rural,37469335,18929354,18539981
29,STATE,KARNATAKA,Urban,23625962,12037303,11588659
29,DISTRICT,Belgaum,Total,4779661,2423063,2356598
29,DISTRICT,Belgaum,Rural,3568466,1811094,1757372
29,DISTRICT,Belgaum,Urban,1211195,611969,599226
29,DISTRICT,Bagalkot ,Total,1889752,950111,939641
29,DISTRICT,Bagalkot ,Rural,1291906,650267,641639
29,DISTRICT,Bagalkot ,Urban,597846,299844,298002
29,DISTRICT,Bijapur,Total,2177331,1111022,1066309
29,DISTRICT,Bijapur,Rural,1675353,857562,817791
29,DISTRICT,Bijapur,Urban,501978,253460,248518
29,DISTRICT,Bidar,Total,1703300,870665,832635
29,DISTRICT,Bidar,Rural,1277348,651250,626098
29,DISTRICT,Bidar,Urban,425952,219415,206537
29,DISTRICT,Raichur,Total,1928812,964511,964301
29,DISTRICT,Raichur,Rural,1438464,717972,720492
29,DISTRICT,Raichur,Urban,490348,246539,243809
29,DISTRICT,Koppal,Total,1389920,699926,689994
29,DISTRICT,Koppal,Rural,1156216,582958,573258
29,DISTRICT,Koppal,Urban,233704,116968,116736
29,DISTRICT,Gadag,Total,1064570,537147,527423
29,DISTRICT,Gadag,Rural,685261,347585,337676
29,DISTRICT,Gadag,Urban,379309,189562,189747
29,DISTRICT,Dharwad,Total,1847023,937206,909817
29,DISTRICT,Dharwad,Rural,797484,409416,388068
29,DISTRICT,Dharwad,Urban,1049539,527790,521749
29,DISTRICT,Uttara Kannada,Total,1437169,726256,710913
29,DISTRICT,Uttara Kannada,Rural,1018188,514910,503278
29,DISTRICT,Uttara Kannada,Urban,418981,211346,207635
29,DISTRICT,Haveri,Total,1597668,819128,778540
29,DISTRICT,Haveri,Rural,1242167,638450,603717
29,DISTRICT,Haveri,Urban,355501,180678,174823
29,DISTRICT,Bellary,Total,2452595,1236954,1215641
29,DISTRICT,Bellary,Rural,1532356,774093,758263
29,DISTRICT,Bellary,Urban,920239,462861,457378
29,DISTRICT,Chitradurga,Total,1659456,840843,818613
29,DISTRICT,Chitradurga,Rural,1329923,675573,654350
29,DISTRICT,Chitradurga,Urban,329533,165270,164263
29,DISTRICT,Davanagere,Total,1945497,986400,959097
29,DISTRICT,Davanagere,Rural,1316487,668267,648220
29,DISTRICT,Davanagere,Urban,629010,318133,310877
29,DISTRICT,Shimoga,Total,1752753,877415,875338
29,DISTRICT,Shimoga,Rural,1129026,565821,563205
29,DISTRICT,Shimoga,Urban,623727,311594,312133
29,DISTRICT,Udupi,Total,1177361,562131,615230
29,DISTRICT,Udupi,Rural,843300,398847,444453
29,DISTRICT,Udupi,Urban,334061,163284,170777
29,DISTRICT,Chikmagalur,Total,1137961,566622,571339
29,DISTRICT,Chikmagalur,Rural,898453,447545,450908
29,DISTRICT,Chikmagalur,Urban,239508,119077,120431
29,DISTRICT,Tumkur,Total,2678980,1350594,1328386
29,DISTRICT,Tumkur,Rural,2079902,1048710,1031192
29,DISTRICT,Tumkur,Urban,599078,301884,297194
29,DISTRICT,Bangalore,Total,9621551,5022661,4598890
29,DISTRICT,Bangalore,Rural,871607,464256,407351
29,DISTRICT,Bangalore,Urban,8749944,4558405,4191539
29,DISTRICT,Mandya,Total,1805769,905085,900684
29,DISTRICT,Mandya,Rural,1497407,751243,746164
29,DISTRICT,Mandya,Urban,308362,153842,154520
29,DISTRICT,Hassan,Total,1776421,883667,892754
29,DISTRICT,Hassan,Rural,1399658,695583,704075
29,DISTRICT,Hassan,Urban,376763,188084,188679
29,DISTRICT,Dakshina Kannada,Total,2089649,1034714,1054935
29,DISTRICT,Dakshina Kannada,Rural,1093563,541484,552079
29,DISTRICT,Dakshina Kannada,Urban,996086,493230,502856
29,DISTRICT,Kodagu,Total,554519,274608,279911
29,DISTRICT,Kodagu,Rural,473531,234161,239370
29,DISTRICT,Kodagu,Urban,80988,40447,40541
29,DISTRICT,Mysore,Total,3001127,1511600,1489527
29,DISTRICT,Mysore,Rural,1755714,887500,868214
29,DISTRICT,Mysore,Urban,1245413,624100,621313
29,DISTRICT,Chamarajanagar,Total,1020791,512231,508560
29,DISTRICT,Chamarajanagar,Rural,845817,424884,420933
29,DISTRICT,Chamarajanagar,Urban,174974,87347,87627
29,DISTRICT,Gulbarga,Total,2566326,1301755,1264571
29,DISTRICT,Gulbarga,Rural,1730775,877144,853631
29,DISTRICT,Gulbarga,Urban,835551,424611,410940
29,DISTRICT,Yadgir,Total,1174271,590329,583942
29,DISTRICT,Yadgir,Rural,953594,479078,474516
29,DISTRICT,Yadgir,Urban,220677,111251,109426
29,DISTRICT,Kolar,Total,1536401,776396,760005
29,DISTRICT,Kolar,Rural,1056328,535431,520897
29,DISTRICT,Kolar,Urban,480073,240965,239108
29,DISTRICT,Chikkaballapura,Total,1255104,636437,618667
29,DISTRICT,Chikkaballapura,Rural,973985,494463,479522
29,DISTRICT,Chikkaballapura,Urban,281119,141974,139145
29,DISTRICT,Bangalore Rural,Total,990923,509172,481751
29,DISTRICT,Bangalore Rural,Rural,722179,371369,350810
29,DISTRICT,Bangalore Rural,Urban,268744,137803,130941
29,DISTRICT,Ramanagara,Total,1082636,548008,534628
29,DISTRICT,Ramanagara,Rural,814877,412438,402439
29,DISTRICT,Ramanagara,Urban,267759,135570,132189
30,STATE,GOA,Total,1458545,739140,719405
30,STATE,GOA,Rural,551731,275436,276295
30,STATE,GOA,Urban,906814,463704,443110
30,DISTRICT,North Goa,Total,818008,416677,401331
30,DISTRICT,North Goa,Rural,324927,163908,161019
30,DISTRICT,North Goa,Urban,493081,252769,240312
30,DISTRICT,South Goa,Total,640537,322463,318074
30,DISTRICT,South Goa,Rural,226804,111528,115276
30,DISTRICT,South Goa,Urban,413733,210935,202798
31,STATE,LAKSHADWEEP,Total,64473,33123,31350
31,STATE,LAKSHADWEEP,Rural,14141,7243,6898
31,STATE,LAKSHADWEEP,Urban,50332,25880,24452
31,DISTRICT,Lakshadweep,Total,64473,33123,31350
31,DISTRICT,Lakshadweep,Rural,14141,7243,6898
31,DISTRICT,Lakshadweep,Urban,50332,25880,24452
32,STATE,KERALA,Total,33406061,16027412,17378649
32,STATE,KERALA,Rural,17471135,8408054,9063081
32,STATE,KERALA,Urban,15934926,7619358,8315568
32,DISTRICT,Kasaragod,Total,1307375,628613,678762
32,DISTRICT,Kasaragod,Rural,798328,387716,410612
32,DISTRICT,Kasaragod,Urban,509047,240897,268150
32,DISTRICT,Kannur,Total,2523003,1181446,1341557
32,DISTRICT,Kannur,Rural,882017,425682,456335
32,DISTRICT,Kannur,Urban,1640986,755764,885222
32,DISTRICT,Wayanad,Total,817420,401684,415736
32,DISTRICT,Wayanad,Rural,785840,386283,399557
32,DISTRICT,Wayanad,Urban,31580,15401,16179
32,DISTRICT,Kozhikode,Total,3086293,1470942,1615351
32,DISTRICT,Kozhikode,Rural,1013721,484784,528937
32,DISTRICT,Kozhikode,Urban,2072572,986158,1086414
32,DISTRICT,Malappuram,Total,4112920,1960328,2152592
32,DISTRICT,Malappuram,Rural,2295709,1095308,1200401
32,DISTRICT,Malappuram,Urban,1817211,865020,952191
32,DISTRICT,Palakkad,Total,2809934,1359478,1450456
32,DISTRICT,Palakkad,Rural,2133124,1031466,1101658
32,DISTRICT,Palakkad,Urban,676810,328012,348798
32,DISTRICT,Thrissur,Total,3121200,1480763,1640437
32,DISTRICT,Thrissur,Rural,1024794,488303,536491
32,DISTRICT,Thrissur,Urban,2096406,992460,1103946
32,DISTRICT,Ernakulam,Total,3282388,1619557,1662831
32,DISTRICT,Ernakulam,Rural,1048025,518510,529515
32,DISTRICT,Ernakulam,Urban,2234363,1101047,1133316
32,DISTRICT,Idukki ,Total,1108974,552808,556166
32,DISTRICT,Idukki ,Rural,1056929,527245,529684
32,DISTRICT,Idukki ,Urban,52045,25563,26482
32,DISTRICT,Kottayam,Total,1974551,968289,1006262
32,DISTRICT,Kottayam,Rural,1409158,692673,716485
32,DISTRICT,Kottayam,Urban,565393,275616,289777
32,DISTRICT,Alappuzha,Total,2127789,1013142,1114647
32,DISTRICT,Alappuzha,Rural,979643,464713,514930
32,DISTRICT,Alappuzha,Urban,1148146,548429,599717
32,DISTRICT,Pathanamthitta,Total,1197412,561716,635696
32,DISTRICT,Pathanamthitta,Rural,1065799,499820,565979
32,DISTRICT,Pathanamthitta,Urban,131613,61896,69717
32,DISTRICT,Kollam,Total,2635375,1246968,1388407
32,DISTRICT,Kollam,Rural,1448217,680687,767530
32,DISTRICT,Kollam,Urban,1187158,566281,620877
32,DISTRICT,Thiruvananthapuram,Total,3301427,1581678,1719749
32,DISTRICT,Thiruvananthapuram,Rural,1529831,724864,804967
32,DISTRICT,Thiruvananthapuram,Urban,1771596,856814,914782
33,STATE,TAMIL NADU,Total,72147030,36137975,36009055
33,STATE,TAMIL NADU,Rural,37229590,18679065,18550525
33,STATE,TAMIL NADU,Urban,34917440,17458910,17458530
33,DISTRICT,Thiruvallur,Total,3728104,1876062,1852042
33,DISTRICT,Thiruvallur,Rural,1299709,650462,649247
33,DISTRICT,Thiruvallur,Urban,2428395,1225600,1202795
33,DISTRICT,Chennai,Total,4646732,2335844,2310888
33,DISTRICT,Chennai,Rural,0,0,0
33,DISTRICT,Chennai,Urban,4646732,2335844,2310888
33,DISTRICT,Kancheepuram,Total,3998252,2012958,1985294
33,DISTRICT,Kancheepuram,Rural,1459916,734979,724937
